White	White ELO	Black	Black ELO	Result	Date
Topalov,V	2740	Dominguez Perez,L	2739	1-0	2019.02.20
Topalov,V	2740	Dominguez Perez,L	2739	1-0	2019.02.20
Topalov,V	2740	Dominguez Perez,L	2739	1-0	2019.02.23
Topalov,V	2740	Dominguez Perez,L	2739	1-0	2019.02.23
Andreikin,D	2722	Dominguez Perez,L	2750	1-0	2019.05.17
Bu Xiangzhi	2729	Dominguez Perez,L	2750	1-0	2019.05.17
Yu Yangyi	2739	Dominguez Perez,L	2750	1-0	2019.05.17
Fedoseev,Vl3	2683	Dominguez Perez,L	2750	1-0	2019.05.17
Korobov,A	2687	Dominguez Perez,L	2750	1-0	2019.05.14
Le Quang Liem	2704	Dominguez Perez,L	2750	1-0	2019.05.14
McShane,L	2688	Dominguez Perez,L	2760	1-0	2019.06.23
Dominguez Perez,L	2760	Kulaots,K	2560	1/2-1/2	2019.07.13
Vachier Lagrave,M	2778	Dominguez Perez,L	2763	1-0	2019.08.10
Dominguez Perez,L	2763	Ding Liren	2805	1/2-1/2	2019.08.10
Dominguez Perez,L	2763	Caruana,F	2818	1/2-1/2	2019.08.10
Dominguez Perez,L	2763	Caruana,F	2818	1/2-1/2	2019.08.13
Dominguez Perez,L	2763	Rapport,R	2747	1/2-1/2	2019.08.13
Dominguez Perez,L	2763	Ding Liren	2805	1/2-1/2	2019.08.13
Dominguez Perez,L	2763	Wang Hao	2726	1/2-1/2	2019.09.10
Dominguez Perez,L	2763	Abasov,N	2632	1/2-1/2	2019.09.10
Dominguez Perez,L	2763	Grischuk,A	2759	1/2-1/2	2019.09.10
Dominguez Perez,L	2758	Khanin,S	2500	1/2-1/2	2019.12.29
Timofeev, Artyom	0	Dominguez Perez, Leinier	0	0-1	Thu Dec 26 2019
Aravindh, Chithambaram VR.	0	Dominguez Perez, Leinier	0	0-1	Sun Dec 29 2019
Castellanos Rodriguez, Renier	0	Dominguez Perez, Leinier	0	0-1	Sun Dec 29 2019
Iljiushenok, Ilia	0	Dominguez Perez, Leinier	0	0-1	Mon Dec 30 2019
Moiseenko, Vadim	0	Dominguez Perez, Leinier	0	0-1	Mon Dec 30 2019
Safarli, Eltaj	0	Dominguez Perez, Leinier	0	0-1	Mon Dec 30 2019
Golubov, Saveliy	0	Dominguez Perez, Leinier	0	0-1	Mon Dec 30 2019
Pigusov, Evgeny	0	Dominguez Perez, Leinier	0	0-1	Mon Dec 30 2019
Mamedyarov,S	2764	Dominguez Perez,L	2763	1-0	2019.08.10
Carlsen,M	2882	Dominguez Perez,L	2763	1-0	2019.08.10
Ding Liren	2805	Dominguez Perez,L	2763	1-0	2019.08.13
Yu Yangyi	2752	Dominguez Perez,L	2763	1-0	2019.08.13
Karjakin,Sergey	2750	Dominguez Perez,L	2763	1-0	2019.08.13
Mamedyarov,S	2764	Dominguez Perez,L	2763	1-0	2019.08.13
Caruana,F	2818	Dominguez Perez,L	2763	1-0	2019.08.13
Rapport,R	2747	Dominguez Perez,L	2763	1-0	2019.08.13
Vachier Lagrave,M	2778	Dominguez Perez,L	2763	1-0	2019.08.13
Grischuk,A	2759	Dominguez Perez,L	2763	1-0	2019.09.10
Grischuk,A	2759	Dominguez Perez,L	2763	1-0	2019.09.10
Wang Hao	2726	Dominguez Perez,L	2763	1-0	2019.09.10
Wang Hao	2726	Dominguez Perez,L	2763	1-0	2019.09.10
Mihajlov,Seb	2387	Dominguez Perez,L	2763	1-0	2019.09.25
Mihajlov,Seb	2387	Dominguez Perez,L	2763	1-0	2019.09.25
Mihajlov,Seb	2387	Dominguez Perez,L	2763	1-0	2019.09.25
Mihajlov,Seb	2387	Dominguez Perez,L	2763	1-0	2019.09.25
Harikrishna, P.	0	Dominguez Perez, Leinier	0	1/2-1/2	Wed Nov 13 2019
Ponomariov, Ruslan	0	Dominguez Perez, Leinier	0	1/2-1/2	Thu Nov 14 2019
Sjugirov, Sanan	0	Dominguez Perez, Leinier	0	1/2-1/2	Sat Nov 16 2019
Motylev, Alexander	0	Dominguez Perez, Leinier	0	1/2-1/2	Fri Dec 27 2019
Smirin, Ilia	0	Dominguez Perez, Leinier	0	1/2-1/2	Fri Dec 27 2019
Donchenko, Alexander	0	Dominguez Perez, Leinier	0	1/2-1/2	Sun Dec 29 2019
Topalov,V	2740	Dominguez Perez,L	2739	0-1	2019.02.23
Topalov,V	2740	Dominguez Perez,L	2739	0-1	2019.02.23
Topalov,V	2740	Dominguez Perez,L	2739	0-1	2019.02.23
Topalov,V	2740	Dominguez Perez,L	2739	0-1	2019.02.23
Robson,R	2667	Dominguez Perez,L	2739	0-1	2019.03.20
Sevian,Samuel	2642	Dominguez Perez,L	2739	0-1	2019.03.20
Malakhov,V	2660	Dominguez Perez,L	2750	0-1	2019.05.01
Kamsky,G	2664	Dominguez Perez,L	2750	0-1	2019.05.01
Mamedov,Rau	2650	Dominguez Perez,L	2750	0-1	2019.05.17
Jones,G	2702	Dominguez Perez,L	2750	0-1	2019.05.17
Gelfand,B	2676	Dominguez Perez,L	2750	0-1	2019.05.14
Yu Yangyi	2739	Dominguez Perez,L	2750	0-1	2019.05.14
Rapport,R	2747	Dominguez Perez,L	2763	0-1	2019.08.10
Abasov,N	2632	Dominguez Perez,L	2763	0-1	2019.09.10
Escobar Forero,A	2504	Dominguez Perez,L	2763	0-1	2019.09.10
Frolyanov,D	2556	Dominguez Perez,L	2758	0-1	2019.12.26
Mihajlov,Seb	2387	Dominguez Perez,L	2763	0-1	2019.09.25
Mihajlov,Seb	2387	Dominguez Perez,L	2763	0-1	2019.09.25
Mihajlov,Seb	2387	Dominguez Perez,L	2763	0-1	2019.09.25
Carlsen, Magnus	0	Dominguez Perez, Leinier	0	1/2-1/2	Sat Dec 28 2019
Nepomniachtchi, Ian	0	Dominguez Perez, Leinier	0	1/2-1/2	Fri Dec 27 2019
Grischuk, Alexander	0	Dominguez Perez, Leinier	0	1/2-1/2	Sat Dec 28 2019
Topalov,V	2740	Dominguez Perez,L	2739	1/2-1/2	2019.02.20
Topalov,V	2740	Dominguez Perez,L	2739	1/2-1/2	2019.02.20
Topalov,V	2740	Dominguez Perez,L	2739	1/2-1/2	2019.02.20
Topalov,V	2740	Dominguez Perez,L	2739	1/2-1/2	2019.02.20
Topalov,V	2740	Dominguez Perez,L	2739	1/2-1/2	2019.02.23
Topalov,V	2740	Dominguez Perez,L	2739	1/2-1/2	2019.02.23
Topalov,V	2740	Dominguez Perez,L	2739	1/2-1/2	2019.02.23
Topalov,V	2740	Dominguez Perez,L	2739	1/2-1/2	2019.02.23
Topalov,V	2740	Dominguez Perez,L	2739	1/2-1/2	2019.02.23
Topalov,V	2740	Dominguez Perez,L	2739	1/2-1/2	2019.02.23
Akobian,V	2625	Dominguez Perez,L	2739	1/2-1/2	2019.03.20
Caruana,F	2828	Dominguez Perez,L	2739	1/2-1/2	2019.03.20
So,W	2762	Dominguez Perez,L	2739	1/2-1/2	2019.03.20
Nakamura,Hi	2746	Dominguez Perez,L	2739	1/2-1/2	2019.03.20
Bocharov,I	2568	Dominguez Perez,L	2750	1/2-1/2	2019.05.01
Alekseev,Evgeny	2647	Dominguez Perez,L	2750	1/2-1/2	2019.05.01
Cheparinov,I	2667	Dominguez Perez,L	2750	1/2-1/2	2019.05.17
Wang Hao	2735	Dominguez Perez,L	2750	1/2-1/2	2019.05.17
Leko,P	2674	Dominguez Perez,L	2750	1/2-1/2	2019.05.17
Vidit,S	2707	Dominguez Perez,L	2750	1/2-1/2	2019.05.17
Gelfand,B	2676	Dominguez Perez,L	2750	1/2-1/2	2019.05.17
Cheparinov,I	2667	Dominguez Perez,L	2750	1/2-1/2	2019.05.14
Dominguez Perez, L.	2739	Ju Wenjun	2572	1-0	2018.01.18
Dominguez Perez, L.	2739	Pichot, A.	2552	1-0	2018.01.18
Dominguez Perez, L.	2739	Hammer, J.	2631	1-0	2018.06.26
Dominguez Perez, L.	2739	Hammer, J.	2631	1-0	2018.06.26
Dominguez Perez, L.	2739	Hammer, J.	2631	1-0	2018.06.26
Dominguez Perez, L.	2739	Meier, Geo	2628	1-0	2018.06.26
Dominguez Perez, L.	2739	Meier, Geo	2628	1-0	2018.06.26
Dominguez Perez, L.	2739	Meier, Geo	2628	1-0	2018.06.26
Dominguez Perez, L.	2739	Meier, Geo	2628	1-0	2018.06.26
Dominguez Perez, L.	2739	Meier, Geo	2628	1-0	2018.06.26
Dominguez Perez, L.	2739	Meier, Geo	2628	1-0	2018.06.26
Svidler,P	2737	Dominguez Perez,L	2760	1/2-1/2	2019.06.23
Eljanov,P	2655	Dominguez Perez,L	2760	1/2-1/2	2019.06.23
Dubov,Daniil	2700	Dominguez Perez,L	2760	1/2-1/2	2019.06.23
Rapport,R	2735	Dominguez Perez,L	2760	1/2-1/2	2019.07.13
Fridman,D	2638	Dominguez Perez,L	2760	1/2-1/2	2019.07.13
Wojtaszek,R	2737	Dominguez Perez,L	2760	1/2-1/2	2019.07.13
Aronian,L	2765	Dominguez Perez,L	2763	1/2-1/2	2019.08.10
Carlsen,M	2882	Dominguez Perez,L	2763	1/2-1/2	2019.08.13
Aronian,L	2765	Dominguez Perez,L	2763	1/2-1/2	2019.08.13
Abasov,N	2632	Dominguez Perez,L	2763	1/2-1/2	2019.09.10
Wang Hao	2726	Dominguez Perez,L	2763	1/2-1/2	2019.09.10
Wang Hao	2726	Dominguez Perez,L	2763	1/2-1/2	2019.09.10
Bauer,Ch	2624	Dominguez Perez,L	2762	1/2-1/2	2019.11.10
Sjugirov,S	2657	Dominguez Perez,L	2762	1/2-1/2	2019.11.10
Dominguez Perez, L.	2739	Yu Yangyi	2760	0-1	2018.01.18
Dominguez Perez, L.	2739	Margvelashvili, G.	2530	0-1	2018.01.18
Dominguez Perez, L.	2739	Tang, Andrew	2513	0-1	2018.01.18
Dominguez Perez, L.	2739	Caruana, F.	2811	0-1	2018.01.18
Dominguez Perez, L.	2739	Hammer, J.	2631	0-1	2018.06.26
Dominguez Perez, L.	2739	Hammer, J.	2631	0-1	2018.06.26
Dominguez Perez, L.	2739	Hammer, J.	2631	0-1	2018.06.26
Dominguez Perez, L.	2739	Meier, Geo	2628	0-1	2018.06.26
Dominguez Perez, L.	2739	Meier, Geo	2628	0-1	2018.06.26
Dominguez Perez, L.	2739	Meier, Geo	2628	1-0	2018.06.26
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	1-0	2018.07.24
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	0-1	2018.07.24
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	0-1	2018.07.24
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	1-0	2018.07.24
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	0-1	2018.07.24
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	0-1	2018.07.24
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	0-1	2018.07.24
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	1-0	2018.07.24
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	0-1	2018.07.24
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	1-0	2018.07.24
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	0-1	2018.07.24
Dominguez Perez, L.	2739	Mamedyarov, S.	2801	1-0	2018.08.14
Dominguez Perez, L.	2739	Caruana, F.	2822	0-1	2018.08.14
Dominguez Perez, L.	2739	So, W.	2780	1-0	2018.08.14
Dominguez Perez, Leinier	2739	Aronian, Levon	2780	1-0	2018.09.11
Dominguez Perez, L.	2739	Tiglon, Bryce	2385	1/2-1/2	2018.01.18
Dominguez Perez, L.	2739	Lenderman, A.	2611	1/2-1/2	2018.01.18
Liang, Awonder	2572	Dominguez Perez, L.	2739	1-0	2018.01.18
Dominguez Perez, L.	2739	Hammer, J.	2631	1/2-1/2	2018.06.26
Dominguez Perez, L.	2739	Hammer, J.	2631	1/2-1/2	2018.06.26
Meier, Geo	2628	Dominguez Perez, L.	2739	1-0	2018.06.26
Dominguez Perez, L.	2739	Meier, Geo	2628	1/2-1/2	2018.06.26
Meier, Geo	2628	Dominguez Perez, L.	2739	1-0	2018.06.26
Dominguez Perez, L.	2739	Hammer, J.	2631	1/2-1/2	2018.06.26
Dominguez Perez, L.	2739	Grischuk, A.	2766	1/2-1/2	2018.08.11
Dominguez Perez, L.	2739	Mamedyarov, S.	2801	1/2-1/2	2018.08.11
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	1/2-1/2	2018.08.11
Dominguez Perez, L.	2739	Aronian, L.	2767	1/2-1/2	2018.08.11
Dominguez Perez, L.	2739	Anand, V.	2768	1/2-1/2	2018.08.11
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	1/2-1/2	2018.07.24
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	1/2-1/2	2018.07.24
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	1/2-1/2	2018.07.24
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	1/2-1/2	2018.07.24
Dominguez Perez, L.	2739	Grischuk, A.	2766	1/2-1/2	2018.08.14
Dominguez Perez, L.	2739	Karjakin, Sergey	2773	1/2-1/2	2018.08.14
Dominguez Perez, L.	2739	Nakamura, Hi	2777	1/2-1/2	2018.08.14
Dominguez Perez, L.	2739	Anand, V.	2768	1/2-1/2	2018.08.14
Dominguez Perez, L.	2739	Aronian, L.	2767	1/2-1/2	2018.08.14
Dominguez Perez, L.	2739	Vachier Lagrave, M.	2779	0-1	2018.08.14
Dominguez Perez, Leinier	2739	Aronian, Levon	2780	1/2-1/2	2018.09.11
Nakamura, Hi	2781	Dominguez Perez, L.	2739	0-1	2018.01.18
Iturrizaga, E.	2650	Dominguez Perez, L.	2739	0-1	2018.01.18
Hammer, J.	2631	Dominguez Perez, L.	2739	0-1	2018.06.26
Hammer, J.	2631	Dominguez Perez, L.	2739	0-1	2018.06.26
Hammer, J.	2631	Dominguez Perez, L.	2739	0-1	2018.06.26
Meier, Geo	2628	Dominguez Perez, L.	2739	0-1	2018.06.26
Meier, Geo	2628	Dominguez Perez, L.	2739	1-0	2018.06.26
Meier, Geo	2628	Dominguez Perez, L.	2739	1-0	2018.06.26
So, W.	2780	Dominguez Perez, L.	2739	0-1	2018.08.11
Karjakin, Sergey	2773	Dominguez Perez, L.	2739	1-0	2018.08.11
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	1-0	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	1-0	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	1-0	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	1-0	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	1-0	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	1-0	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	1-0	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	1-0	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	1-0	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	1-0	2018.08.14
Nakamura, Hi	2777	Dominguez Perez, L.	2739	1-0	2018.08.14
Grischuk, A.	2766	Dominguez Perez, L.	2739	1-0	2018.08.14
Aronian, L.	2767	Dominguez Perez, L.	2739	1-0	2018.08.14
Nakamura, Hi	2777	Dominguez Perez, L.	2739	1-0	2018.08.11
Aronian, Levon	2780	Dominguez Perez, Leinier	2739	1-0	2018.09.11
Wojtaszek, Radoslaw	2636	Dominguez Perez, Leinier	2726	1/2-1/2	2022.07.10
Mamedyarov, Shakhriyar	2699	Dominguez Perez, Leinier	2726	1/2-1/2	2022.07.11
Naroditsky, Daniel	2608	Dominguez Perez, Leinier	2728	1/2-1/2	2022.03.12
Kosteniuk, Alexandra	2469	Dominguez Perez, Leinier	2728	0-1	2022.03.12
Mekhitarian, Krikor Sevag	2598	Dominguez Perez, Leinier	2728	0-1	2022.03.12
Sevian, Samuel	2569	Dominguez Perez, Leinier	2726	1/2-1/2	2022.07.13
Xiong, Jeffery	2725	Dominguez Perez, Leinier	2726	1/2-1/2	2022.07.12
Ju, Wenjun	2610	Dominguez Perez, Leinier	2726	0-1	2022.07.12
Dias, Vanderson	2139	Dominguez Perez, Leinier	2754	0-1	2022.07.29
Pantsulaia, Levan	2581	Dominguez Perez, Leinier	2754	1/2-1/2	2022.07.31
Daneshvar, Bardiya	2490	Dominguez Perez, Leinier	2754	1/2-1/2	2022.08.03
Ter-Sahakyan, Samvel	2625	Dominguez Perez, Leinier	2754	0-1	2022.08.05
Shankland, Sam	2616	Dominguez Perez, Leinier	2705	1/2-1/2	2022.08.26
Caruana, Fabiano	2766	Dominguez Perez, Leinier	2705	1/2-1/2	2022.08.27
Aronian, Levon	2728	Dominguez Perez, Leinier	2705	1/2-1/2	2022.08.28
Shankland, Sam	2616	Dominguez Perez, Leinier	2705	1/2-1/2	2022.08.29
Mamedyarov, Shakhriyar	2710	Dominguez Perez, Leinier	2708	1/2-1/2	2022.08.30
Nepomniachtchi, Ian	2791	Dominguez Perez, Leinier	2708	0-1	2022.08.30
Firouzja, Alireza	2795	Dominguez Perez, Leinier	2708	1-0	2022.08.30
Caruana, Fabiano	2776	Dominguez Perez, Leinier	2754	1/2-1/2	2022.09.03
Aronian, Levon	2759	Dominguez Perez, Leinier	2745	1/2-1/2	2022.09.05
So, Wesley	2771	Dominguez Perez, Leinier	2745	1/2-1/2	2022.09.11
Chigaev, Maksim	2550	Dominguez Perez, Leinier	2703	1/2-1/2	2022.09.17
Hansen, Eric	2579	Dominguez Perez, Leinier	2703	1/2-1/2	2022.09.22
Hansen, Eric	2579	Dominguez Perez, Leinier	2703	0-1	2022.09.22
Chu, Ruotong	2267	Dominguez Perez, L.	2739	1/2-1/2	2018.01.18
Ni Hua	2670	Dominguez Perez, L.	2739	1/2-1/2	2018.01.18
He, Anthony	2246	Dominguez Perez, L.	2739	1/2-1/2	2018.01.18
Shimanov, A.	2641	Dominguez Perez, L.	2739	1/2-1/2	2018.01.18
Hansen, Eric	2629	Dominguez Perez, L.	2739	1/2-1/2	2018.01.18
Hammer, J.	2631	Dominguez Perez, L.	2739	1/2-1/2	2018.06.26
Hammer, J.	2631	Dominguez Perez, L.	2739	1/2-1/2	2018.06.26
Hammer, J.	2631	Dominguez Perez, L.	2739	1/2-1/2	2018.06.26
Hammer, J.	2631	Dominguez Perez, L.	2739	1/2-1/2	2018.06.26
Hammer, J.	2631	Dominguez Perez, L.	2739	1/2-1/2	2018.06.26
Meier, Geo	2628	Dominguez Perez, L.	2739	1/2-1/2	2018.06.26
Meier, Geo	2628	Dominguez Perez, L.	2739	1/2-1/2	2018.06.26
Meier, Geo	2628	Dominguez Perez, L.	2739	1/2-1/2	2018.06.26
Meier, Geo	2628	Dominguez Perez, L.	2739	1/2-1/2	2018.06.26
Meier, Geo	2628	Dominguez Perez, L.	2739	1/2-1/2	2018.06.26
Caruana, F.	2822	Dominguez Perez, L.	2739	0-1	2018.08.11
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	0-1	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	0-1	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	0-1	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	0-1	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	0-1	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	1/2-1/2	2018.07.24
Vachier Lagrave, M.	2779	Dominguez Perez, L.	2739	1/2-1/2	2018.07.24
Anand, V.	2768	Dominguez Perez, L.	2739	1/2-1/2	2018.08.14
Caruana, F.	2822	Dominguez Perez, L.	2739	1/2-1/2	2018.08.14
Dominguez Perez, L.	2739	Zapata, Alo	2418	1-0	2017.01.11
Dominguez Perez, L.	2739	Gulamali, K.	2341	1-0	2017.01.11
Dominguez Perez, L.	2739	Shen, Christopher Y	2165	1-0	2017.01.11
Dominguez Perez, L.	2739	Wang, Jason	2006	1-0	2017.01.11
Dominguez Perez, L.	2739	Ducarmon, Q.	2468	1-0	2017.01.11
Dominguez Perez, L.	2739	Admiraal, M.	2441	1-0	2017.01.11
Dominguez Perez, L.	2739	Lesiege, A.	2521	1-0	2017.01.11
Dominguez Perez, L.	2739	Van Foreest, Jorden	2612	1-0	2017.01.11
Dominguez Perez, L.	2739	Balakrishnan, Praveen	2465	1-0	2017.01.11
Dominguez Perez, L.	2739	Noritsyn, N.	2473	1-0	2017.03.01
Dominguez Perez, L.	2739	Szabo, G ROM.	2545	1-0	2017.03.01
Dominguez Perez, L.	2739	Cuevas, A.	2288	1-0	2017.03.01
Dominguez Perez, L.	2739	So, W.	2788	1-0	2017.11.12
Dominguez Perez, L.	2739	So, W.	2788	0-1	2017.11.12
Dominguez Perez, L.	2739	So, W.	2788	1-0	2017.11.12
